peak.id	seqnames	start	end	summit	width	strand
peak.5794	chr3	35029332.0	35029465.0	35029399.0	134.0	+
peak.5795	chr3	35462985.0	35463118.0	35463052.0	134.0	+
peak.5796	chr3	35745468.0	35745601.0	35745535.0	134.0	+
peak.5797	chr3	35753038.0	35753171.0	35753105.0	134.0	+
peak.5798	chr3	36504217.0	36504350.0	36504284.0	134.0	+
peak.5799	chr3	36613267.0	36613400.0	36613334.0	134.0	+
peak.5800	chr3	36615803.0	36615936.0	36615870.0	134.0	+
peak.5801	chr3	36618306.0	36618439.0	36618373.0	134.0	+
peak.5802	chr3	36774116.0	36774249.0	36774183.0	134.0	+
peak.5803	chr3	36918569.0	36918702.0	36918636.0	134.0	+
peak.5804	chr3	37352214.0	37352347.0	37352281.0	134.0	+
peak.5805	chr3	37365171.0	37365304.0	37365238.0	134.0	+
peak.5806	chr3	37420051.0	37420184.0	37420118.0	134.0	+
peak.5807	chr3	37551609.0	37551742.0	37551676.0	134.0	+
peak.5808	chr3	37586457.0	37586590.0	37586524.0	134.0	+
peak.5809	chr3	38522152.0	38522285.0	38522219.0	134.0	+
peak.5810	chr3	40746064.0	40746197.0	40746131.0	134.0	+
peak.5811	chr3	40846630.0	40846763.0	40846697.0	134.0	+
peak.5812	chr3	41047950.0	41048083.0	41048017.0	134.0	+
peak.5813	chr3	41570763.0	41570896.0	41570830.0	134.0	+
peak.5814	chr3	45431727.0	45431860.0	45431794.0	134.0	+
peak.5815	chr3	47708962.0	47709095.0	47709029.0	134.0	+
peak.5816	chr3	51383555.0	51383688.0	51383622.0	134.0	+
peak.5817	chr3	51386817.0	51386950.0	51386884.0	134.0	+
peak.5818	chr3	51396459.0	51396592.0	51396526.0	134.0	+
peak.5819	chr3	51486947.0	51487080.0	51487014.0	134.0	+
peak.5820	chr3	51577513.0	51577646.0	51577580.0	134.0	+
peak.5821	chr3	51648191.0	51648324.0	51648258.0	134.0	+
peak.5822	chr3	51908581.0	51908714.0	51908648.0	134.0	+
peak.5823	chr3	52046969.0	52047102.0	52047036.0	134.0	+
peak.5824	chr3	52200658.0	52200791.0	52200725.0	134.0	+
peak.5825	chr3	52510527.0	52510660.0	52510594.0	134.0	+
peak.5826	chr3	52520483.0	52520616.0	52520550.0	134.0	+
peak.5827	chr3	53463524.0	53463657.0	53463591.0	134.0	+
peak.5828	chr3	54802731.0	54802864.0	54802798.0	134.0	+
peak.5829	chr3	55106417.0	55106550.0	55106484.0	134.0	+
peak.5830	chr3	55227063.0	55227196.0	55227130.0	134.0	+
peak.5831	chr3	55351593.0	55351726.0	55351660.0	134.0	+
peak.5832	chr3	55523842.0	55523975.0	55523909.0	134.0	+
peak.5833	chr3	55527714.0	55527847.0	55527781.0	134.0	+
peak.5834	chr3	55751479.0	55751612.0	55751546.0	134.0	+
peak.5835	chr3	55756086.0	55756219.0	55756153.0	134.0	+
peak.5836	chr3	55780079.0	55780212.0	55780146.0	134.0	+
peak.5837	chr3	55782340.0	55782473.0	55782407.0	134.0	+
peak.5838	chr3	55784277.0	55784410.0	55784344.0	134.0	+
peak.5839	chr3	55788737.0	55788870.0	55788804.0	134.0	+
peak.5840	chr3	55801754.0	55801887.0	55801821.0	134.0	+
peak.5841	chr3	55822363.0	55822496.0	55822430.0	134.0	+
peak.5842	chr3	55830263.0	55830396.0	55830330.0	134.0	+
peak.5843	chr3	55873328.0	55873461.0	55873395.0	134.0	+
peak.5844	chr3	57815326.0	57815459.0	57815393.0	134.0	+
peak.5845	chr3	58621250.0	58621383.0	58621317.0	134.0	+
peak.5846	chr3	60502274.0	60502407.0	60502341.0	134.0	+
peak.5847	chr3	60531238.0	60531371.0	60531305.0	134.0	+
peak.5848	chr3	60535238.0	60535371.0	60535305.0	134.0	+
peak.5849	chr3	62066725.0	62066858.0	62066792.0	134.0	+
peak.5850	chr3	62106369.0	62106502.0	62106436.0	134.0	+
peak.5851	chr3	62341911.0	62342044.0	62341978.0	134.0	+
peak.5852	chr3	62373151.0	62373284.0	62373218.0	134.0	+
peak.5853	chr3	63898729.0	63898862.0	63898796.0	134.0	+
peak.5854	chr3	63899430.0	63899563.0	63899497.0	134.0	+
peak.5855	chr3	63964693.0	63964826.0	63964760.0	134.0	+
peak.5856	chr3	64040002.0	64040135.0	64040069.0	134.0	+
peak.5857	chr3	64041736.0	64041869.0	64041803.0	134.0	+
peak.5858	chr3	64994740.0	64994873.0	64994807.0	134.0	+
peak.5859	chr3	65203509.0	65203642.0	65203576.0	134.0	+
peak.5860	chr3	65205909.0	65206042.0	65205976.0	134.0	+
peak.5861	chr3	65392680.0	65392813.0	65392747.0	134.0	+
peak.5862	chr3	65550812.0	65550945.0	65550879.0	134.0	+
peak.5863	chr3	65611675.0	65611808.0	65611742.0	134.0	+
peak.5864	chr3	65626042.0	65626175.0	65626109.0	134.0	+
peak.5865	chr3	65836491.0	65836624.0	65836558.0	134.0	+
peak.5866	chr3	65904565.0	65904698.0	65904632.0	134.0	+
peak.5867	chr3	65958878.0	65959011.0	65958945.0	134.0	+
peak.5868	chr3	65964886.0	65965019.0	65964953.0	134.0	+
peak.5869	chr3	66746576.0	66746709.0	66746643.0	134.0	+
peak.5870	chr3	67352192.0	67352325.0	67352259.0	134.0	+
peak.5871	chr3	67481980.0	67482113.0	67482047.0	134.0	+
peak.5872	chr3	67919000.0	67919133.0	67919067.0	134.0	+
peak.5873	chr3	68936242.0	68936375.0	68936309.0	134.0	+
peak.5874	chr3	74787885.0	74788018.0	74787952.0	134.0	+
peak.5875	chr3	75556897.0	75557030.0	75556964.0	134.0	+
peak.5876	chr3	75921136.0	75921269.0	75921203.0	134.0	+
peak.5877	chr3	75952847.0	75952980.0	75952914.0	134.0	+
peak.5878	chr3	76654377.0	76654510.0	76654444.0	134.0	+
peak.5879	chr3	78313310.0	78313443.0	78313377.0	134.0	+
peak.5880	chr3	79192603.0	79192736.0	79192670.0	134.0	+
peak.5881	chr3	79256066.0	79256199.0	79256133.0	134.0	+
peak.5882	chr3	79268374.0	79268507.0	79268441.0	134.0	+
peak.5883	chr3	79276014.0	79276147.0	79276081.0	134.0	+
peak.5884	chr3	79312049.0	79312182.0	79312116.0	134.0	+
peak.5885	chr3	79592076.0	79592209.0	79592143.0	134.0	+
peak.5886	chr3	79628802.0	79628935.0	79628869.0	134.0	+
peak.5887	chr3	80713176.0	80713309.0	80713243.0	134.0	+
peak.5888	chr3	82049525.0	82049658.0	82049592.0	134.0	+
peak.5889	chr3	82137079.0	82137212.0	82137146.0	134.0	+
peak.5890	chr3	82357891.0	82358024.0	82357958.0	134.0	+
peak.5891	chr3	83010112.0	83010245.0	83010179.0	134.0	+
peak.5892	chr3	83480153.0	83480286.0	83480220.0	134.0	+
peak.5893	chr3	83633078.0	83633211.0	83633145.0	134.0	+
peak.5894	chr3	84101992.0	84102125.0	84102059.0	134.0	+
peak.5895	chr3	84220943.0	84221076.0	84221010.0	134.0	+
peak.5896	chr3	84232490.0	84232623.0	84232557.0	134.0	+
peak.5897	chr3	84244246.0	84244379.0	84244313.0	134.0	+
peak.5898	chr3	84247950.0	84248083.0	84248017.0	134.0	+
peak.5899	chr3	84253738.0	84253871.0	84253805.0	134.0	+
peak.5900	chr3	84259580.0	84259713.0	84259647.0	134.0	+
peak.5901	chr3	84582646.0	84582779.0	84582713.0	134.0	+
peak.5902	chr3	84952277.0	84952410.0	84952344.0	134.0	+
peak.5903	chr3	85369509.0	85369642.0	85369576.0	134.0	+
peak.5904	chr3	85523618.0	85523751.0	85523685.0	134.0	+
peak.5905	chr3	85656859.0	85656992.0	85656926.0	134.0	+
peak.5906	chr3	85673956.0	85674089.0	85674023.0	134.0	+
peak.5907	chr3	85678930.0	85679063.0	85678997.0	134.0	+
peak.5908	chr3	85681295.0	85681428.0	85681362.0	134.0	+
peak.5909	chr3	85886014.0	85886147.0	85886081.0	134.0	+
peak.5910	chr3	86544895.0	86545028.0	86544962.0	134.0	+
peak.5911	chr3	86572721.0	86572854.0	86572788.0	134.0	+
peak.5912	chr3	86826682.0	86826815.0	86826749.0	134.0	+
peak.5913	chr3	87110699.0	87110832.0	87110766.0	134.0	+
peak.5914	chr3	87111566.0	87111699.0	87111633.0	134.0	+
peak.5915	chr3	87112429.0	87112562.0	87112496.0	134.0	+
peak.5916	chr3	87125841.0	87125974.0	87125908.0	134.0	+
peak.5917	chr3	87161068.0	87161201.0	87161135.0	134.0	+
peak.5918	chr3	87165510.0	87165643.0	87165577.0	134.0	+
peak.5919	chr3	87352599.0	87352732.0	87352666.0	134.0	+
peak.5920	chr3	87654199.0	87654332.0	87654266.0	134.0	+
peak.5921	chr3	87885792.0	87885925.0	87885859.0	134.0	+
peak.5922	chr3	88138384.0	88138517.0	88138451.0	134.0	+
peak.5923	chr3	88141836.0	88141969.0	88141903.0	134.0	+
peak.5924	chr3	88145433.0	88145566.0	88145500.0	134.0	+
peak.5925	chr3	88147967.0	88148100.0	88148034.0	134.0	+
peak.5926	chr3	88152244.0	88152377.0	88152311.0	134.0	+
peak.5927	chr3	88237388.0	88237521.0	88237455.0	134.0	+
peak.5928	chr3	88296890.0	88297023.0	88296957.0	134.0	+
peak.5929	chr3	88324951.0	88325084.0	88325018.0	134.0	+
peak.5930	chr3	88425138.0	88425271.0	88425205.0	134.0	+
peak.5931	chr3	88513981.0	88514114.0	88514048.0	134.0	+
peak.5932	chr3	88587409.0	88587542.0	88587476.0	134.0	+
peak.5933	chr3	88622392.0	88622525.0	88622459.0	134.0	+
peak.5934	chr3	89101907.0	89102040.0	89101974.0	134.0	+
peak.5935	chr3	89145707.0	89145840.0	89145774.0	134.0	+
peak.5936	chr3	89177207.0	89177340.0	89177274.0	134.0	+
peak.5937	chr3	89202849.0	89202982.0	89202916.0	134.0	+
peak.5938	chr3	89384848.0	89384981.0	89384915.0	134.0	+
peak.5939	chr3	89393682.0	89393815.0	89393749.0	134.0	+
peak.5940	chr3	89411892.0	89412025.0	89411959.0	134.0	+
peak.5941	chr3	89607475.0	89607608.0	89607542.0	134.0	+
peak.5942	chr3	89998652.0	89998785.0	89998719.0	134.0	+
peak.5943	chr3	90077913.0	90078046.0	90077980.0	134.0	+
peak.5944	chr3	90292891.0	90293024.0	90292958.0	134.0	+
peak.5945	chr3	90476035.0	90476168.0	90476102.0	134.0	+
peak.5946	chr3	90509528.0	90509661.0	90509595.0	134.0	+
peak.5947	chr3	94277184.0	94277317.0	94277251.0	134.0	+
peak.5948	chr3	94310040.0	94310173.0	94310107.0	134.0	+
peak.5949	chr3	94360859.0	94360992.0	94360926.0	134.0	+
peak.5950	chr3	94412983.0	94413116.0	94413050.0	134.0	+
peak.5951	chr3	94448410.0	94448543.0	94448477.0	134.0	+
peak.5952	chr3	94473939.0	94474072.0	94474006.0	134.0	+
peak.5953	chr3	94483141.0	94483274.0	94483208.0	134.0	+
peak.5954	chr3	94984709.0	94984842.0	94984776.0	134.0	+
peak.5955	chr3	95014365.0	95014498.0	95014432.0	134.0	+
peak.5956	chr3	95015619.0	95015752.0	95015686.0	134.0	+
peak.5957	chr3	95100995.0	95101128.0	95101062.0	134.0	+
peak.5958	chr3	95106916.0	95107049.0	95106983.0	134.0	+
peak.5959	chr3	95133953.0	95134086.0	95134020.0	134.0	+
peak.5960	chr3	95434146.0	95434279.0	95434213.0	134.0	+
peak.5961	chr3	95517606.0	95517739.0	95517673.0	134.0	+
peak.5962	chr3	95624973.0	95625106.0	95625040.0	134.0	+
peak.5963	chr3	95893826.0	95893959.0	95893893.0	134.0	+
peak.5964	chr3	95929104.0	95929237.0	95929171.0	134.0	+
peak.5965	chr3	95933235.0	95933368.0	95933302.0	134.0	+
peak.5966	chr3	95959891.0	95960024.0	95959958.0	134.0	+
peak.5967	chr3	95998090.0	95998223.0	95998157.0	134.0	+
peak.5968	chr3	96092111.0	96092244.0	96092178.0	134.0	+
peak.5969	chr3	96094178.0	96094311.0	96094245.0	134.0	+
peak.5970	chr3	96099136.0	96099269.0	96099203.0	134.0	+
peak.5971	chr3	96106895.0	96107028.0	96106962.0	134.0	+
peak.5972	chr3	96134486.0	96134619.0	96134553.0	134.0	+
peak.5973	chr3	96529121.0	96529254.0	96529188.0	134.0	+
peak.5974	chr3	96594115.0	96594248.0	96594182.0	134.0	+
peak.5975	chr3	96629846.0	96629979.0	96629913.0	134.0	+
peak.5976	chr3	96695335.0	96695468.0	96695402.0	134.0	+
peak.5977	chr3	96699118.0	96699251.0	96699185.0	134.0	+
peak.5978	chr3	96767335.0	96767468.0	96767402.0	134.0	+
peak.5979	chr3	96828738.0	96828871.0	96828805.0	134.0	+
peak.5980	chr3	96905250.0	96905383.0	96905317.0	134.0	+
peak.5981	chr3	97547326.0	97547459.0	97547393.0	134.0	+
peak.5982	chr3	97657949.0	97658082.0	97658016.0	134.0	+
peak.5983	chr3	97764358.0	97764491.0	97764425.0	134.0	+
peak.5984	chr3	97767951.0	97768084.0	97768018.0	134.0	+
peak.5985	chr3	97911231.0	97911364.0	97911298.0	134.0	+
peak.5986	chr3	97914685.0	97914818.0	97914752.0	134.0	+
peak.5987	chr3	98045714.0	98045847.0	98045781.0	134.0	+
peak.5988	chr3	98078015.0	98078148.0	98078082.0	134.0	+
peak.5989	chr3	98203505.0	98203638.0	98203572.0	134.0	+
peak.5990	chr3	100382313.0	100382446.0	100382380.0	134.0	+
peak.5991	chr3	100496241.0	100496374.0	100496308.0	134.0	+
peak.5992	chr3	100538894.0	100539027.0	100538961.0	134.0	+
peak.5993	chr3	100922103.0	100922236.0	100922170.0	134.0	+
peak.5994	chr3	101197371.0	101197504.0	101197438.0	134.0	+
peak.5995	chr3	101390633.0	101390766.0	101390700.0	134.0	+
peak.5996	chr3	101555575.0	101555708.0	101555642.0	134.0	+
peak.5997	chr3	101588484.0	101588617.0	101588551.0	134.0	+
peak.5998	chr3	101607134.0	101607267.0	101607201.0	134.0	+
peak.5999	chr3	103171579.0	103171712.0	103171646.0	134.0	+
peak.6000	chr3	103672818.0	103672951.0	103672885.0	134.0	+
peak.6001	chr3	104018036.0	104018169.0	104018103.0	134.0	+
peak.6002	chr3	104477107.0	104477240.0	104477174.0	134.0	+
peak.6003	chr3	104511926.0	104512059.0	104511993.0	134.0	+
peak.6004	chr3	104561018.0	104561151.0	104561085.0	134.0	+
peak.6005	chr3	104577649.0	104577782.0	104577716.0	134.0	+
peak.6006	chr3	104637855.0	104637988.0	104637922.0	134.0	+
peak.6007	chr3	104640574.0	104640707.0	104640641.0	134.0	+
peak.6008	chr3	104667653.0	104667786.0	104667720.0	134.0	+
peak.6009	chr3	104674675.0	104674808.0	104674742.0	134.0	+
peak.6010	chr3	104694145.0	104694278.0	104694212.0	134.0	+
peak.6011	chr3	104773436.0	104773569.0	104773503.0	134.0	+
peak.6012	chr3	105072690.0	105072823.0	105072757.0	134.0	+
peak.6013	chr3	105272408.0	105272541.0	105272475.0	134.0	+
peak.6014	chr3	105302323.0	105302456.0	105302390.0	134.0	+
peak.6015	chr3	105649153.0	105649286.0	105649220.0	134.0	+
peak.6016	chr3	105696126.0	105696259.0	105696193.0	134.0	+
peak.6017	chr3	105699289.0	105699422.0	105699356.0	134.0	+
peak.6018	chr3	105704604.0	105704737.0	105704671.0	134.0	+
peak.6019	chr3	105835661.0	105835794.0	105835728.0	134.0	+
peak.6020	chr3	106001447.0	106001580.0	106001514.0	134.0	+
peak.6021	chr3	106721505.0	106721638.0	106721572.0	134.0	+
peak.6022	chr3	107051141.0	107051274.0	107051208.0	134.0	+
peak.6023	chr3	107298216.0	107298349.0	107298283.0	134.0	+
peak.6024	chr3	107333133.0	107333266.0	107333200.0	134.0	+
peak.6025	chr3	107631806.0	107631939.0	107631873.0	134.0	+
peak.6026	chr3	107637576.0	107637709.0	107637643.0	134.0	+
peak.6027	chr3	107681085.0	107681218.0	107681152.0	134.0	+
peak.6028	chr3	107695012.0	107695145.0	107695079.0	134.0	+
peak.6029	chr3	107901158.0	107901291.0	107901225.0	134.0	+
peak.6030	chr3	107998911.0	107999044.0	107998978.0	134.0	+
peak.6031	chr3	108092854.0	108092987.0	108092921.0	134.0	+
peak.6032	chr3	108094243.0	108094376.0	108094310.0	134.0	+
peak.6034	chr3	108280080.0	108280213.0	108280147.0	134.0	+
peak.6035	chr3	108363910.0	108364043.0	108363977.0	134.0	+
peak.6036	chr3	108593674.0	108593807.0	108593741.0	134.0	+
peak.6037	chr3	108711407.0	108711540.0	108711474.0	134.0	+
peak.6038	chr3	108955858.0	108955991.0	108955925.0	134.0	+
peak.6039	chr3	109030569.0	109030702.0	109030636.0	134.0	+
peak.6040	chr3	109931072.0	109931205.0	109931139.0	134.0	+
peak.6041	chr3	113601889.0	113602022.0	113601956.0	134.0	+
peak.6042	chr3	113630160.0	113630293.0	113630227.0	134.0	+
peak.6043	chr3	116007687.0	116007820.0	116007754.0	134.0	+
peak.6044	chr3	116370844.0	116370977.0	116370911.0	134.0	+
peak.6045	chr3	116917106.0	116917239.0	116917173.0	134.0	+
peak.6046	chr3	117081539.0	117081672.0	117081606.0	134.0	+
peak.6047	chr3	117159487.0	117159620.0	117159554.0	134.0	+
peak.6048	chr3	118662386.0	118662519.0	118662453.0	134.0	+
peak.6049	chr3	120982987.0	120983120.0	120983054.0	134.0	+
peak.6050	chr3	121292011.0	121292144.0	121292078.0	134.0	+
peak.6051	chr3	121349645.0	121349778.0	121349712.0	134.0	+
peak.6052	chr3	121510082.0	121510215.0	121510149.0	134.0	+
peak.6053	chr3	121582053.0	121582186.0	121582120.0	134.0	+
peak.6054	chr3	121937186.0	121937319.0	121937253.0	134.0	+
peak.6055	chr3	122044329.0	122044462.0	122044396.0	134.0	+
peak.6056	chr3	122053694.0	122053827.0	122053761.0	134.0	+
peak.6057	chr3	122134528.0	122134661.0	122134595.0	134.0	+
peak.6058	chr3	122202610.0	122202743.0	122202677.0	134.0	+
peak.6059	chr3	122262710.0	122262843.0	122262777.0	134.0	+
peak.6060	chr3	122278127.0	122278260.0	122278194.0	134.0	+
peak.6061	chr3	122369281.0	122369414.0	122369348.0	134.0	+
peak.6062	chr3	122419644.0	122419777.0	122419711.0	134.0	+
peak.6063	chr3	122969833.0	122969966.0	122969900.0	134.0	+
peak.6064	chr3	123508371.0	123508504.0	123508438.0	134.0	+
peak.6066	chr3	126574781.0	126574914.0	126574848.0	134.0	+
peak.6067	chr3	126598187.0	126598320.0	126598254.0	134.0	+
peak.6068	chr3	126612901.0	126613034.0	126612968.0	134.0	+
peak.6069	chr3	126634273.0	126634406.0	126634340.0	134.0	+
peak.6070	chr3	126643566.0	126643699.0	126643633.0	134.0	+
peak.6071	chr3	126749714.0	126749847.0	126749781.0	134.0	+
peak.6072	chr3	126769863.0	126769996.0	126769930.0	134.0	+
peak.6073	chr3	126782165.0	126782298.0	126782232.0	134.0	+
peak.6074	chr3	127036416.0	127036549.0	127036483.0	134.0	+
peak.6075	chr3	127037541.0	127037674.0	127037608.0	134.0	+
peak.6076	chr3	127109116.0	127109249.0	127109183.0	134.0	+
peak.6077	chr3	127116146.0	127116279.0	127116213.0	134.0	+
peak.6078	chr3	127162564.0	127162697.0	127162631.0	134.0	+
peak.6079	chr3	127163585.0	127163718.0	127163652.0	134.0	+
peak.6080	chr3	127208904.0	127209037.0	127208971.0	134.0	+
peak.6081	chr3	127311699.0	127311832.0	127311766.0	134.0	+
peak.6082	chr3	127627429.0	127627562.0	127627496.0	134.0	+
peak.6083	chr3	128040658.0	128040791.0	128040725.0	134.0	+
peak.6084	chr3	128230463.0	128230596.0	128230530.0	134.0	+
peak.6085	chr3	129536321.0	129536454.0	129536388.0	134.0	+
peak.6086	chr3	129546555.0	129546688.0	129546622.0	134.0	+
peak.6087	chr3	129548945.0	129549078.0	129549012.0	134.0	+
peak.6088	chr3	129649711.0	129649844.0	129649778.0	134.0	+
peak.6089	chr3	129651718.0	129651851.0	129651785.0	134.0	+
peak.6090	chr3	129725325.0	129725458.0	129725392.0	134.0	+
peak.6091	chr3	129804049.0	129804182.0	129804116.0	134.0	+
peak.6092	chr3	129805976.0	129806109.0	129806043.0	134.0	+
peak.6093	chr3	129943532.0	129943665.0	129943599.0	134.0	+
peak.6094	chr3	130157687.0	130157820.0	130157754.0	134.0	+
peak.6095	chr3	130409217.0	130409350.0	130409284.0	134.0	+
peak.6096	chr3	130583487.0	130583620.0	130583554.0	134.0	+
peak.6097	chr3	130698574.0	130698707.0	130698641.0	134.0	+
peak.6098	chr3	130709596.0	130709729.0	130709663.0	134.0	+
peak.6099	chr3	131161100.0	131161233.0	131161167.0	134.0	+
peak.6100	chr3	131270514.0	131270647.0	131270581.0	134.0	+
peak.6101	chr3	131348035.0	131348168.0	131348102.0	134.0	+
peak.6102	chr3	131558991.0	131559124.0	131559058.0	134.0	+
peak.6103	chr3	133027152.0	133027285.0	133027219.0	134.0	+
peak.6104	chr3	133033844.0	133033977.0	133033911.0	134.0	+
peak.6105	chr3	133162536.0	133162669.0	133162603.0	134.0	+
peak.6106	chr3	133335344.0	133335477.0	133335411.0	134.0	+
peak.6107	chr3	133338891.0	133339024.0	133338958.0	134.0	+
peak.6108	chr3	133600921.0	133601054.0	133600988.0	134.0	+
peak.6109	chr3	133616376.0	133616509.0	133616443.0	134.0	+
peak.6110	chr3	133617171.0	133617304.0	133617238.0	134.0	+
peak.6111	chr3	133876533.0	133876666.0	133876600.0	134.0	+
peak.6112	chr3	134237753.0	134237886.0	134237820.0	134.0	+
peak.6113	chr3	134296182.0	134296315.0	134296249.0	134.0	+
peak.6114	chr3	135281157.0	135281290.0	135281224.0	134.0	+
peak.6115	chr3	135438174.0	135438307.0	135438241.0	134.0	+
peak.6116	chr3	135682483.0	135682616.0	135682550.0	134.0	+
peak.6117	chr3	135687733.0	135687866.0	135687800.0	134.0	+
peak.6118	chr3	136380793.0	136380926.0	136380860.0	134.0	+
peak.6119	chr3	136694072.0	136694205.0	136694139.0	134.0	+
peak.6120	chr3	136831014.0	136831147.0	136831081.0	134.0	+
peak.6121	chr3	137741944.0	137742077.0	137742011.0	134.0	+
peak.6122	chr3	138042652.0	138042785.0	138042719.0	134.0	+
peak.6123	chr3	138144596.0	138144729.0	138144663.0	134.0	+
peak.6124	chr3	138779256.0	138779389.0	138779323.0	134.0	+
peak.6125	chr3	138813402.0	138813535.0	138813469.0	134.0	+
peak.6126	chr3	138840703.0	138840836.0	138840770.0	134.0	+
peak.6127	chr3	138853360.0	138853493.0	138853427.0	134.0	+
peak.6128	chr3	141461785.0	141461918.0	141461852.0	134.0	+
peak.6129	chr3	142431787.0	142431920.0	142431854.0	134.0	+
peak.6130	chr3	142436871.0	142437004.0	142436938.0	134.0	+
peak.6131	chr3	142710807.0	142710940.0	142710874.0	134.0	+
peak.6132	chr3	142726702.0	142726835.0	142726769.0	134.0	+
peak.6133	chr3	144174247.0	144174380.0	144174314.0	134.0	+
peak.6134	chr3	144203793.0	144203926.0	144203860.0	134.0	+
peak.6135	chr3	144714151.0	144714284.0	144714218.0	134.0	+
peak.6136	chr3	144768601.0	144768734.0	144768668.0	134.0	+
peak.6137	chr3	145028155.0	145028288.0	145028222.0	134.0	+
peak.6138	chr3	145743874.0	145744007.0	145743941.0	134.0	+
peak.6139	chr3	145924022.0	145924155.0	145924089.0	134.0	+
peak.6140	chr3	145964695.0	145964828.0	145964762.0	134.0	+
peak.6141	chr3	146039482.0	146039615.0	146039549.0	134.0	+
peak.6142	chr3	146108099.0	146108232.0	146108166.0	134.0	+
peak.6143	chr3	146193613.0	146193746.0	146193680.0	134.0	+
peak.6144	chr3	146381484.0	146381617.0	146381551.0	134.0	+
peak.6145	chr3	146387019.0	146387152.0	146387086.0	134.0	+
peak.6146	chr3	146393061.0	146393194.0	146393128.0	134.0	+
peak.6147	chr3	146495129.0	146495262.0	146495196.0	134.0	+
peak.6148	chr3	146521445.0	146521578.0	146521512.0	134.0	+
peak.6149	chr3	146682818.0	146682951.0	146682885.0	134.0	+
peak.6150	chr3	146728412.0	146728545.0	146728479.0	134.0	+
peak.6151	chr3	147966476.0	147966609.0	147966543.0	134.0	+
peak.6152	chr3	147967426.0	147967559.0	147967493.0	134.0	+
peak.6153	chr3	148848016.0	148848149.0	148848083.0	134.0	+
peak.6154	chr3	148965069.0	148965202.0	148965136.0	134.0	+
peak.6155	chr3	148989517.0	148989650.0	148989584.0	134.0	+
peak.6156	chr3	149219244.0	149219377.0	149219311.0	134.0	+
peak.6157	chr3	149437179.0	149437312.0	149437246.0	134.0	+
peak.6158	chr3	152336198.0	152336331.0	152336265.0	134.0	+
peak.6159	chr3	152348308.0	152348441.0	152348375.0	134.0	+
peak.6160	chr3	152351583.0	152351716.0	152351650.0	134.0	+
peak.6161	chr3	152353333.0	152353466.0	152353400.0	134.0	+
peak.6162	chr3	152371606.0	152371739.0	152371673.0	134.0	+
peak.6163	chr3	152380672.0	152380805.0	152380739.0	134.0	+
