chip.peak.id	seqnames	cre.start	cre.end	summit	width	start	end	peak.id
peak.5887	chr3	80713176	80713309	80713243	134	80713043	80713443	peak.1524
peak.5888	chr3	82049525	82049658	82049592	134	82049392	82049792	
peak.5889	chr3	82137079	82137212	82137146	134	82136946	82137346	
peak.5890	chr3	82357891	82358024	82357958	134	82357758	82358158	peak.1527
peak.5891	chr3	83010112	83010245	83010179	134	83009979	83010379	peak.1528
peak.5892	chr3	83480153	83480286	83480220	134	83480020	83480420	peak.1529
peak.5893	chr3	83633078	83633211	83633145	134	83632945	83633345	peak.1530
peak.5894	chr3	84101992	84102125	84102059	134	84101859	84102259	peak.1531
peak.5895	chr3	84220943	84221076	84221010	134	84220810	84221210	peak.1532
peak.5896	chr3	84232490	84232623	84232557	134	84232357	84232757	peak.1533
peak.5897	chr3	84244246	84244379	84244313	134	84244113	84244513	peak.1534
peak.5898	chr3	84247950	84248083	84248017	134	84247817	84248217	peak.1535
peak.5899	chr3	84253738	84253871	84253805	134	84253605	84254005	peak.1536
peak.5900	chr3	84259580	84259713	84259647	134	84259447	84259847	peak.1537
peak.5901	chr3	84582646	84582779	84582713	134	84582513	84582913	peak.1538
peak.5902	chr3	84952277	84952410	84952344	134	84952144	84952544	peak.1539
peak.5903	chr3	85369509	85369642	85369576	134	85369376	85369776	peak.1540
peak.5904	chr3	85523618	85523751	85523685	134	85523485	85523885	peak.1541
peak.5905	chr3	85656859	85656992	85656926	134	85656726	85657126	peak.1542
peak.5906	chr3	85673956	85674089	85674023	134	85673823	85674223	peak.1543
peak.5907	chr3	85678930	85679063	85678997	134	85678797	85679197	peak.1544
peak.5908	chr3	85681295	85681428	85681362	134	85681162	85681562	peak.1545
peak.5909	chr3	85886014	85886147	85886081	134	85885881	85886281	peak.1546
peak.5910	chr3	86544895	86545028	86544962	134	86544762	86545162	peak.1547
peak.5911	chr3	86572721	86572854	86572788	134	86572588	86572988	peak.1548
peak.5912	chr3	86826682	86826815	86826749	134	86826549	86826949	peak.1549
peak.5913	chr3	87110699	87110832	87110766	134	87110566	87110966	peak.1550
peak.5914	chr3	87111566	87111699	87111633	134	87111433	87111833	peak.1551
peak.5915	chr3	87112429	87112562	87112496	134	87112296	87112696	peak.1552
peak.5916	chr3	87125841	87125974	87125908	134	87125708	87126108	peak.1553
peak.5917	chr3	87161068	87161201	87161135	134	87160935	87161335	peak.1554
peak.5918	chr3	87165510	87165643	87165577	134	87165377	87165777	peak.1555
peak.5919	chr3	87352599	87352732	87352666	134	87352466	87352866	peak.1556
peak.5920	chr3	87654199	87654332	87654266	134	87654066	87654466	peak.1557
peak.5921	chr3	87885792	87885925	87885859	134	87885659	87886059	peak.1558
peak.5922	chr3	88138384	88138517	88138451	134	88138251	88138651	peak.1559
peak.5923	chr3	88141836	88141969	88141903	134	88141703	88142103	peak.1560
peak.5924	chr3	88145433	88145566	88145500	134	88145300	88145700	peak.1561
peak.5925	chr3	88147967	88148100	88148034	134	88147834	88148234	peak.1562
peak.5926	chr3	88152244	88152377	88152311	134	88152111	88152511	peak.1563
peak.5927	chr3	88237388	88237521	88237455	134	88237255	88237655	peak.1564
peak.5928	chr3	88296890	88297023	88296957	134	88296757	88297157	peak.1565
peak.5929	chr3	88324951	88325084	88325018	134	88324818	88325218	peak.1566
peak.5930	chr3	88425138	88425271	88425205	134	88425005	88425405	peak.1567
peak.5931	chr3	88513981	88514114	88514048	134	88513848	88514248	peak.1568
peak.5932	chr3	88587409	88587542	88587476	134	88587276	88587676	peak.1569
peak.5933	chr3	88622392	88622525	88622459	134	88622259	88622659	peak.1570
peak.5934	chr3	89101907	89102040	89101974	134	89101774	89102174	peak.1571
peak.5935	chr3	89145707	89145840	89145774	134	89145574	89145974	peak.1572
peak.5936	chr3	89177207	89177340	89177274	134	89177074	89177474	peak.1573
peak.5937	chr3	89202849	89202982	89202916	134	89202716	89203116	peak.1574
peak.5938	chr3	89384848	89384981	89384915	134	89384715	89385115	peak.1575
peak.5939	chr3	89393682	89393815	89393749	134	89393549	89393949	peak.1576
peak.5940	chr3	89411892	89412025	89411959	134	89411759	89412159	peak.1577
peak.5941	chr3	89607475	89607608	89607542	134	89607342	89607742	peak.1578
peak.5942	chr3	89998652	89998785	89998719	134	89998519	89998919	peak.1579
peak.5943	chr3	90077913	90078046	90077980	134	90077780	90078180	peak.1580
peak.5944	chr3	90292891	90293024	90292958	134	90292758	90293158	peak.1581
peak.5945	chr3	90476035	90476168	90476102	134	90475902	90476302	peak.1582
peak.5946	chr3	90509528	90509661	90509595	134	90509395	90509795	peak.1583
peak.5947	chr3	94277184	94277317	94277251	134	94277051	94277451	peak.1584
peak.5948	chr3	94310040	94310173	94310107	134	94309907	94310307	peak.1585
peak.5949	chr3	94360859	94360992	94360926	134	94360726	94361126	peak.1586
peak.5950	chr3	94412983	94413116	94413050	134	94412850	94413250	peak.1587
peak.5951	chr3	94448410	94448543	94448477	134	94448277	94448677	peak.1588
peak.5952	chr3	94473939	94474072	94474006	134	94473806	94474206	peak.1589
peak.5953	chr3	94483141	94483274	94483208	134	94483008	94483408	peak.1590
peak.5954	chr3	94984709	94984842	94984776	134	94984576	94984976	peak.1591
peak.5955	chr3	95014365	95014498	95014432	134	95014232	95014632	peak.1592
peak.5956	chr3	95015619	95015752	95015686	134	95015486	95015886	peak.1593
peak.5957	chr3	95100995	95101128	95101062	134	95100862	95101262	peak.1594
peak.5958	chr3	95106916	95107049	95106983	134	95106783	95107183	peak.1595
peak.5959	chr3	95133953	95134086	95134020	134	95133820	95134220	peak.1596
peak.5960	chr3	95434146	95434279	95434213	134	95434013	95434413	peak.1597
peak.5961	chr3	95517606	95517739	95517673	134	95517473	95517873	peak.1598
peak.5962	chr3	95624973	95625106	95625040	134	95624840	95625240	peak.1599
peak.5963	chr3	95893826	95893959	95893893	134	95893693	95894093	peak.1600
peak.5964	chr3	95929104	95929237	95929171	134	95928971	95929371	peak.1601
peak.5965	chr3	95933235	95933368	95933302	134	95933102	95933502	peak.1602
peak.5966	chr3	95959891	95960024	95959958	134	95959758	95960158	peak.1603
peak.5967	chr3	95998090	95998223	95998157	134	95997957	95998357	peak.1604
peak.5968	chr3	96092111	96092244	96092178	134	96091978	96092378	peak.1605
peak.5969	chr3	96094178	96094311	96094245	134	96094045	96094445	peak.1606
peak.5970	chr3	96099136	96099269	96099203	134	96099003	96099403	peak.1607
peak.5971	chr3	96106895	96107028	96106962	134	96106762	96107162	peak.1608
peak.5972	chr3	96134486	96134619	96134553	134	96134353	96134753	peak.1609
peak.5973	chr3	96529121	96529254	96529188	134	96528988	96529388	peak.1610
peak.5974	chr3	96594115	96594248	96594182	134	96593982	96594382	peak.1611
peak.5975	chr3	96629846	96629979	96629913	134	96629713	96630113	peak.1612
peak.5976	chr3	96695335	96695468	96695402	134	96695202	96695602	peak.1613
peak.5977	chr3	96699118	96699251	96699185	134	96698985	96699385	peak.1614
peak.5978	chr3	96767335	96767468	96767402	134	96767202	96767602	peak.1615
peak.5979	chr3	96828738	96828871	96828805	134	96828605	96829005	peak.1616
peak.5980	chr3	96905250	96905383	96905317	134	96905117	96905517	peak.1617
peak.5981	chr3	97547326	97547459	97547393	134	97547193	97547593	peak.1618
peak.5982	chr3	97657949	97658082	97658016	134	97657816	97658216	peak.1619
peak.5983	chr3	97764358	97764491	97764425	134	97764225	97764625	peak.1620
peak.5984	chr3	97767951	97768084	97768018	134	97767818	97768218	peak.1621
peak.5985	chr3	97911231	97911364	97911298	134	97911098	97911498	peak.1622
peak.5986	chr3	97914685	97914818	97914752	134	97914552	97914952	peak.1623
peak.5987	chr3	98045714	98045847	98045781	134	98045581	98045981	peak.1624
peak.5988	chr3	98078015	98078148	98078082	134	98077882	98078282	peak.1625
peak.5989	chr3	98203505	98203638	98203572	134	98203372	98203772	
peak.5990	chr3	100382313	100382446	100382380	134	100382180	100382580	peak.1627
peak.5991	chr3	100496241	100496374	100496308	134	100496108	100496508	peak.1628
peak.5992	chr3	100538894	100539027	100538961	134	100538761	100539161	peak.1629
peak.5993	chr3	100922103	100922236	100922170	134	100921970	100922370	peak.1630
peak.5994	chr3	101197371	101197504	101197438	134	101197238	101197638	peak.1631
peak.5995	chr3	101390633	101390766	101390700	134	101390500	101390900	peak.1632
peak.5996	chr3	101555575	101555708	101555642	134	101555442	101555842	peak.1633
peak.5997	chr3	101588484	101588617	101588551	134	101588351	101588751	peak.1634
peak.5998	chr3	101607134	101607267	101607201	134	101607001	101607401	peak.1635
peak.5999	chr3	103171579	103171712	103171646	134	103171446	103171846	peak.1636
peak.6000	chr3	103672818	103672951	103672885	134	103672685	103673085	peak.1637
peak.6001	chr3	104018036	104018169	104018103	134	104017903	104018303	peak.1638
peak.6002	chr3	104477107	104477240	104477174	134	104476974	104477374	peak.1639
peak.6003	chr3	104511926	104512059	104511993	134	104511793	104512193	peak.1640
peak.6004	chr3	104561018	104561151	104561085	134	104560885	104561285	peak.1641
peak.6005	chr3	104577649	104577782	104577716	134	104577516	104577916	peak.1642
peak.6006	chr3	104637855	104637988	104637922	134	104637722	104638122	peak.1643
peak.6007	chr3	104640574	104640707	104640641	134	104640441	104640841	peak.1644
peak.6008	chr3	104667653	104667786	104667720	134	104667520	104667920	peak.1645
peak.6009	chr3	104674675	104674808	104674742	134	104674542	104674942	peak.1646
peak.6010	chr3	104694145	104694278	104694212	134	104694012	104694412	peak.1647
peak.6011	chr3	104773436	104773569	104773503	134	104773303	104773703	peak.1648
peak.6012	chr3	105072690	105072823	105072757	134	105072557	105072957	peak.1649
peak.6013	chr3	105272408	105272541	105272475	134	105272275	105272675	peak.1650
peak.6014	chr3	105302323	105302456	105302390	134	105302190	105302590	peak.1651
peak.6015	chr3	105649153	105649286	105649220	134	105649020	105649420	peak.1652
peak.6016	chr3	105696126	105696259	105696193	134	105695993	105696393	peak.1653
peak.6017	chr3	105699289	105699422	105699356	134	105699156	105699556	peak.1654
peak.6018	chr3	105704604	105704737	105704671	134	105704471	105704871	
peak.6019	chr3	105835661	105835794	105835728	134	105835528	105835928	peak.1656
peak.6020	chr3	106001447	106001580	106001514	134	106001314	106001714	peak.1657
peak.6021	chr3	106721505	106721638	106721572	134	106721372	106721772	peak.1658
peak.6022	chr3	107051141	107051274	107051208	134	107051008	107051408	peak.1659
peak.6023	chr3	107298216	107298349	107298283	134	107298083	107298483	peak.1660
peak.6024	chr3	107333133	107333266	107333200	134	107333000	107333400	peak.1661
peak.6025	chr3	107631806	107631939	107631873	134	107631673	107632073	peak.1662
peak.6026	chr3	107637576	107637709	107637643	134	107637443	107637843	peak.1663
peak.6027	chr3	107681085	107681218	107681152	134	107680952	107681352	peak.1664
peak.6028	chr3	107695012	107695145	107695079	134	107694879	107695279	peak.1665
peak.6029	chr3	107901158	107901291	107901225	134	107901025	107901425	peak.1666
peak.6030	chr3	107998911	107999044	107998978	134	107998778	107999178	peak.1667
peak.6031	chr3	108092854	108092987	108092921	134	108092721	108093121	peak.1668
peak.6032	chr3	108094243	108094376	108094310	134	108094110	108094510	peak.1669
peak.6034	chr3	108280080	108280213	108280147	134	108279947	108280347	peak.1671
peak.6035	chr3	108363910	108364043	108363977	134	108363777	108364177	peak.1672
peak.6036	chr3	108593674	108593807	108593741	134	108593541	108593941	peak.1673
peak.6037	chr3	108711407	108711540	108711474	134	108711274	108711674	peak.1674
peak.6038	chr3	108955858	108955991	108955925	134	108955725	108956125	peak.1675
peak.6039	chr3	109030569	109030702	109030636	134	109030436	109030836	peak.1676
peak.6040	chr3	109931072	109931205	109931139	134	109930939	109931339	peak.1677
peak.6041	chr3	113601889	113602022	113601956	134	113601756	113602156	peak.1678
peak.6042	chr3	113630160	113630293	113630227	134	113630027	113630427	peak.1679
peak.6043	chr3	116007687	116007820	116007754	134	116007554	116007954	peak.1680
peak.6044	chr3	116370844	116370977	116370911	134	116370711	116371111	peak.1681
peak.6045	chr3	116917106	116917239	116917173	134	116916973	116917373	peak.1682
peak.6046	chr3	117081539	117081672	117081606	134	117081406	117081806	peak.1683
peak.6047	chr3	117159487	117159620	117159554	134	117159354	117159754	peak.1684
peak.6048	chr3	118662386	118662519	118662453	134	118662253	118662653	peak.1685
peak.6049	chr3	120982987	120983120	120983054	134	120982854	120983254	peak.1686
peak.6050	chr3	121292011	121292144	121292078	134	121291878	121292278	peak.1687
peak.6051	chr3	121349645	121349778	121349712	134	121349512	121349912	peak.1688
peak.6052	chr3	121510082	121510215	121510149	134	121509949	121510349	peak.1689
peak.6053	chr3	121582053	121582186	121582120	134	121581920	121582320	peak.1690
peak.6054	chr3	121937186	121937319	121937253	134	121937053	121937453	peak.1691
peak.6055	chr3	122044329	122044462	122044396	134	122044196	122044596	peak.1692
peak.6056	chr3	122053694	122053827	122053761	134	122053561	122053961	peak.1693
peak.6057	chr3	122134528	122134661	122134595	134	122134395	122134795	peak.1694
peak.6058	chr3	122202610	122202743	122202677	134	122202477	122202877	peak.1695
peak.6059	chr3	122262710	122262843	122262777	134	122262577	122262977	peak.1696
peak.6060	chr3	122278127	122278260	122278194	134	122277994	122278394	peak.1697
peak.6061	chr3	122369281	122369414	122369348	134	122369148	122369548	peak.1698
peak.6062	chr3	122419644	122419777	122419711	134	122419511	122419911	peak.1699
peak.6063	chr3	122969833	122969966	122969900	134	122969700	122970100	peak.1700
peak.6064	chr3	123508371	123508504	123508438	134	123508238	123508638	peak.1701
peak.6066	chr3	126574781	126574914	126574848	134	126574648	126575048	peak.1703
peak.6067	chr3	126598187	126598320	126598254	134	126598054	126598454	peak.1704
peak.6068	chr3	126612901	126613034	126612968	134	126612768	126613168	peak.1705
peak.6069	chr3	126634273	126634406	126634340	134	126634140	126634540	peak.1706
peak.6070	chr3	126643566	126643699	126643633	134	126643433	126643833	peak.1707
peak.6071	chr3	126749714	126749847	126749781	134	126749581	126749981	peak.1708
peak.6072	chr3	126769863	126769996	126769930	134	126769730	126770130	peak.1709
peak.6073	chr3	126782165	126782298	126782232	134	126782032	126782432	peak.1710
peak.6074	chr3	127036416	127036549	127036483	134	127036283	127036683	peak.1711
peak.6075	chr3	127037541	127037674	127037608	134	127037408	127037808	peak.1712
peak.6076	chr3	127109116	127109249	127109183	134	127108983	127109383	peak.1713
peak.6077	chr3	127116146	127116279	127116213	134	127116013	127116413	peak.1714
peak.6078	chr3	127162564	127162697	127162631	134	127162431	127162831	peak.1715
peak.6079	chr3	127163585	127163718	127163652	134	127163452	127163852	peak.1716
peak.6080	chr3	127208904	127209037	127208971	134	127208771	127209171	peak.1717
peak.6081	chr3	127311699	127311832	127311766	134	127311566	127311966	peak.1718
peak.6082	chr3	127627429	127627562	127627496	134	127627296	127627696	peak.1719
peak.6083	chr3	128040658	128040791	128040725	134	128040525	128040925	
peak.6084	chr3	128230463	128230596	128230530	134	128230330	128230730	
peak.6085	chr3	129536321	129536454	129536388	134	129536188	129536588	peak.1722
peak.6086	chr3	129546555	129546688	129546622	134	129546422	129546822	peak.1723
peak.6087	chr3	129548945	129549078	129549012	134	129548812	129549212	peak.1724
peak.6088	chr3	129649711	129649844	129649778	134	129649578	129649978	peak.1725
peak.6089	chr3	129651718	129651851	129651785	134	129651585	129651985	peak.1726
peak.6090	chr3	129725325	129725458	129725392	134	129725192	129725592	peak.1727
peak.6091	chr3	129804049	129804182	129804116	134	129803916	129804316	peak.1728
peak.6092	chr3	129805976	129806109	129806043	134	129805843	129806243	peak.1729
peak.6093	chr3	129943532	129943665	129943599	134	129943399	129943799	peak.1730
peak.6094	chr3	130157687	130157820	130157754	134	130157554	130157954	peak.1731
peak.6095	chr3	130409217	130409350	130409284	134	130409084	130409484	peak.1732
peak.6096	chr3	130583487	130583620	130583554	134	130583354	130583754	peak.1733
peak.6097	chr3	130698574	130698707	130698641	134	130698441	130698841	peak.1734
peak.6098	chr3	130709596	130709729	130709663	134	130709463	130709863	peak.1735
peak.6099	chr3	131161100	131161233	131161167	134	131160967	131161367	peak.1736
peak.6100	chr3	131270514	131270647	131270581	134	131270381	131270781	peak.1737
peak.6101	chr3	131348035	131348168	131348102	134	131347902	131348302	peak.1738
peak.6102	chr3	131558991	131559124	131559058	134	131558858	131559258	peak.1739
peak.6103	chr3	133027152	133027285	133027219	134	133027019	133027419	peak.1740
peak.6104	chr3	133033844	133033977	133033911	134	133033711	133034111	peak.1741
peak.6105	chr3	133162536	133162669	133162603	134	133162403	133162803	peak.1742
peak.6106	chr3	133335344	133335477	133335411	134	133335211	133335611	peak.1743
peak.6107	chr3	133338891	133339024	133338958	134	133338758	133339158	peak.1744
peak.6108	chr3	133600921	133601054	133600988	134	133600788	133601188	peak.1745
peak.6109	chr3	133616376	133616509	133616443	134	133616243	133616643	peak.1746
peak.6110	chr3	133617171	133617304	133617238	134	133617038	133617438	peak.1747
