peak.id	seqnames	start	end	width	strand	WT	E80A	K88N	R90W	chip.e80a.lfc	chip.e80a.p.value	chip.e80a.fdr	chip.k88n.lfc	chip.k88n.p.value	chip.k88n.fdr	chip.r90w.lfc	chip.r90w.p.value	chip.r90w.fdr
peak.4792	chr19	26000953	26001353	401	*	118.2076002	89.00050408	20.41868371	12.25469205	-0.081496319	0.751349074	0.964171104	-2.031029493	0.037084046	0.047040425	-2.782128337	0.003845516	0.006030162
peak.4793	chr19	26606222	26606622	401	*	58.16564454	75.74510985	7.206594251	8.578284432	0.125359414	0.503676468	0.854273923	-2.638393629	0.000826324	0.001746519	-2.621274977	0.000444572	0.00101794
peak.4794	chr19	26676167	26676567	401	*	134.1562447	86.16006246	8.407693293	20.83297648	-0.185847302	0.369590451	0.73753061	-3.562872168	4.26E-06	2.70E-05	-2.665570644	7.39E-05	0.000256143
peak.4795	chr19	26845270	26845670	401	*	70.36166678	69.11741274	14.4131885	15.93109966	0.00503679	0.974753963	0.998372598	-2.012003271	0.003026734	0.005193516	-2.180870846	0.001017204	0.00197534
peak.4796	chr19	27038289	27038689	401	*	86.31031125	74.79829598	18.01648563	17.15656886	-0.042545345	0.790754647	0.971430756	-1.987189179	0.002386483	0.004248633	-2.349717344	0.000323341	0.000791606
peak.4797	chr19	27185535	27185935	401	*	136.9707113	71.01104049	9.608792334	14.70563045	-0.398415059	0.127345987	0.393113264	-3.448350615	1.43E-06	1.20E-05	-3.147368624	1.59E-06	1.91E-05
peak.4798	chr19	27197296	27197696	401	*	206.3942225	97.52182894	12.01099042	24.50938409	-0.444474848	0.125224726	0.390667396	-3.679481889	8.17E-07	8.02E-06	-3.083134373	6.32E-06	4.59E-05
peak.4799	chr19	27218885	27219285	401	*	133.2180891	57.75564626	27.62527796	20.83297648	-0.633855807	0.053512995	0.224238602	-2.012232437	0.001037684	0.002111011	-2.689163622	1.88E-05	9.81E-05
peak.4800	chr19	27225456	27225856	401	*	237.3533559	77.6387376	14.4131885	34.31313773	-1.091526297	0.010600293	0.074285158	-3.658623727	8.29E-08	1.51E-06	-2.853869194	3.67E-06	3.20E-05
peak.4801	chr19	27276665	27277065	401	*	202.6416003	58.70246014	96.08792334	37.98954534	-1.210277615	0.007621557	0.059887707	-0.852800915	0.163006127	0.181936229	-2.467875586	9.68E-05	0.000314166
peak.4802	chr19	27322282	27322682	401	*	625.7497565	482.8750753	12.01099042	57.59705261	-0.090413515	0.59450733	0.906236671	-5.211072436	2.17E-13	5.33E-10	-3.465648332	9.21E-09	1.40E-06
peak.4803	chr19	27348043	27348443	401	*	51.59855564	51.12794915	7.206594251	15.93109966	0.00899316	0.956346766	0.997926674	-2.493820077	0.001327905	0.002601308	-1.710688359	0.010282493	0.014303547
peak.4804	chr19	27429780	27430180	401	*	98.50633349	89.00050408	10.80989138	17.15656886	-0.025703871	0.881336704	0.990935182	-2.801537028	0.00015592	0.00045382	-2.487013667	0.000303043	0.000754818
peak.4805	chr19	27663044	27663444	401	*	19.7012667	7.574510985	56.45165496	8.578284432	-0.588461646	0.090324996	0.315704004	1.592509535	0.009774186	0.014319743	-1.283354379	0.086821888	0.100449795
peak.4806	chr19	27875789	27876189	401	*	68.48535566	78.58555147	12.01099042	15.93109966	0.064878191	0.684981876	0.943801515	-2.222599015	0.001197636	0.002382188	-2.106229601	0.001149613	0.002181624
peak.4807	chr19	27914188	27914588	401	*	192.3218892	28.4044162	44.44066455	30.63673011	-2.17534365	1.58E-05	0.000972248	-1.862362817	0.001591923	0.00302801	-2.693931045	8.22E-06	5.47E-05
peak.4808	chr19	27953720	27954120	401	*	9.38155557	10.41495261	61.25605113	9.803753636	0.04990724	0.817039445	0.976910108	2.701543535	8.15E-05	0.000268686	-0.113880959	0.884188843	0.891899529
peak.4809	chr19	28012309	28012709	401	*	63.79457788	38.8193688	20.41868371	6.127346023	-0.240216662	0.279656549	0.635423104	-1.43075728	0.029716592	0.038530072	-3.227705546	5.07E-05	0.000195323
peak.4810	chr19	28309610	28310010	401	*	4.690777785	10.41495261	78.07143772	20.83297648	0.379342747	0.219823162	0.550369577	3.884885299	1.55E-06	1.26E-05	1.718827898	0.037745268	0.046557706
peak.4811	chr19	28580013	28580413	401	*	32.8354445	60.59608788	20.41868371	23.28391489	0.390104125	0.14393216	0.426118941	-0.49658117	0.453120186	0.473994858	-0.687008547	0.290242025	0.311739085
peak.4812	chr19	28778380	28778780	401	*	105.0734224	242.3843515	6.005495209	15.93109966	0.770185825	0.031638298	0.157502658	-3.656297935	4.61E-06	2.85E-05	-2.721822838	3.55E-05	0.000151382
peak.4813	chr19	28870302	28870702	401	*	191.3837336	55.86201852	13.21208946	20.83297648	-1.260246579	0.005441908	0.047391354	-3.474852724	4.90E-07	5.50E-06	-3.164311211	8.96E-07	1.37E-05
peak.4814	chr19	28875920	28876320	401	*	83.49584458	40.71299655	10.80989138	15.93109966	-0.485977892	0.09062787	0.31642515	-2.6342391	0.000126281	0.000382735	-2.418783859	0.000150399	0.000437492
peak.4815	chr19	28876892	28877292	401	*	78.80506679	91.8409457	19.21758467	18.38203807	0.074091518	0.664468024	0.937848064	-1.784104318	0.007413133	0.011210885	-2.152076557	0.001205322	0.002270427
peak.4816	chr19	29044517	29044917	401	*	58.16564454	91.8409457	4.804396167	15.93109966	0.256892158	0.253916696	0.601286499	-3.114620538	0.000289839	0.000743659	-1.892390862	0.005420098	0.008109939
peak.4817	chr19	29052776	29053176	401	*	120.0839113	144.8625226	3.603297125	14.70563045	0.089058534	0.604574241	0.912662972				-3.003098518	1.11E-05	6.72E-05
peak.4818	chr19	29088356	29088756	401	*	83.49584458	96.57501506	15.61428754	8.578284432	0.069376379	0.69067352	0.946598351	-2.13495656	0.002179812	0.003941468	-3.182915525	2.72E-05	0.000125549
peak.4819	chr19	29285511	29285911	401	*	44.09331118	71.95785436	14.4131885	12.25469205	0.283944482	0.211027097	0.538214893	-1.37425146	0.040093739	0.05046104	-1.903701179	0.005321709	0.007989471
peak.4820	chr19	29361754	29362154	401	*	63.79457788	63.4365295	9.608792334	18.38203807	0.009302751	0.955936061	0.997926674	-2.393861092	0.001322516	0.002593335	-1.88192119	0.005240809	0.007880048
peak.4821	chr19	29513387	29513787	401	*	240.1678226	29.35123007	18.01648563	52.6951758	-2.375585283	4.30E-06	0.00047805	-3.383656924	3.73E-07	4.56E-06	-2.248761074	0.00018435	0.000511566
peak.4822	chr19	29820807	29821207	401	*	45.9696223	58.70246014	12.01099042	20.83297648	0.115553362	0.508505006	0.855983914	-1.672367964	0.014894752	0.020795968	-1.242811537	0.048118535	0.058306807
peak.4823	chr19	30137678	30138078	401	*	8.443400013	11.36176648	87.68023005	13.48016125	0.125680218	0.580632781	0.899502874	3.319123604	1.41E-06	1.19E-05	0.440957621	0.560205886	0.580394549
peak.4824	chr19	30174099	30174499	401	*	122.898378	52.07476303	2.402198084	17.15656886	-0.547666811	0.088266597	0.31156304				-2.795914738	7.53E-05	0.000259506
peak.4825	chr19	30358942	30359342	401	*	81.61953346	35.03211331	74.46814059	39.21501455	-0.549375364	0.085576839	0.305577295	0.044748869	0.942818247	0.946476313	-1.186751279	0.062979341	0.074654744
peak.4826	chr19	30839235	30839635	401	*	101.3208002	134.44757	10.80989138	41.66595295	0.137668872	0.470426172	0.830382428	-2.853353326	0.000108828	0.000339036	-1.408615036	0.026340888	0.033499367
peak.4827	chr19	31082620	31083020	401	*	110.7023557	117.4049203	52.84835784	23.28391489	0.034476653	0.834127202	0.979986861	-0.846224988	0.169296349	0.188528905	-2.304617405	0.000396078	0.00093119
peak.4828	chr19	31322126	31322526	401	*	34.71175561	55.86201852	16.81538659	15.93109966	0.256297913	0.250444759	0.596466353	-0.854981183	0.199981154	0.219541615	-1.16390632	0.078518016	0.091565547
peak.4829	chr19	32173606	32174006	401	*	148.228578	27.45760232	10.80989138	15.93109966	-1.82223558	0.000418858	0.00856177	-3.372022576	4.06E-06	2.59E-05	-3.201084771	3.30E-06	2.96E-05
peak.4830	chr19	32424598	32424998	401	*	36.58806672	82.37280697	7.206594251	9.803753636	0.62980835	0.061775241	0.248414793	-2.025808346	0.011068706	0.015980546	-1.942362987	0.009348127	0.013137619
peak.4831	chr19	32792636	32793036	401	*	118.2076002	102.2558983	39.63626838	26.9603225	-0.043209823	0.770032861	0.967003859	-1.369046262	0.017130954	0.023543445	-2.199419884	0.000203218	0.000552209
peak.4832	chr19	33223194	33223594	401	*	35.64991117	71.01104049	10.80989138	11.02922284	0.484862367	0.100014922	0.338367056	-1.459576187	0.044637712	0.05561049	-1.706454137	0.017049371	0.022555088
peak.4833	chr19	33331736	33332136	401	*	24.39204448	64.38334338	13.21208946	15.93109966	0.921856335	0.020752082	0.11699224	-0.703636267	0.31183424	0.333800135	-0.749988791	0.263067962	0.28416658
peak.4834	chr19	33335141	33335541	401	*	112.5786668	127.8198729	61.25605113	44.11689136	0.064038742	0.700248837	0.948513385	-0.662932324	0.272564672	0.294166395	-1.428770603	0.019110012	0.024978681
peak.4835	chr19	33391591	33391991	401	*	62.85642232	65.33015725	3.603297125	8.578284432	0.028680703	0.867749342	0.986054158				-2.758398495	0.000266797	0.000685073
peak.4836	chr19	34544719	34545119	401	*	21.57757781	124.0326174	10.80989138	9.803753636	1.968126072	0.000178487	0.004968573	-0.763686487	0.317589395	0.339443302	-1.224694703	0.110991618	0.126392123
peak.4837	chr19	34857754	34858154	401	*	151.9812002	114.5644787	34.83187221	40.44048375	-0.101907865	0.557608691	0.886260693	-1.86879477	0.002638674	0.004628625	-1.994080634	0.001084278	0.002078905
peak.4838	chr19	35174662	35175062	401	*	47.84593341	45.44706591	69.66374442	15.93109966	-0.002867727	0.986663138	0.998756873	0.680405845	0.270233993	0.291779115	-1.627198072	0.017484014	0.023071108
peak.4839	chr19	36083375	36083775	401	*	76.92875568	63.4365295	12.01099042	15.93109966	-0.064552892	0.713433619	0.953702153	-2.355577872	0.001110227	0.002230892	-2.304616803	0.000829459	0.001672184
peak.4840	chr19	36638125	36638525	401	*	73.17613345	17.98946359	33.63077317	33.08766852	-1.467301008	0.002601437	0.029399229	-0.933668033	0.121170147	0.138287277	-1.217385132	0.041397767	0.050687776
peak.4841	chr19	36742514	36742914	401	*	131.341778	272.6823955	19.21758467	30.63673011	0.640561281	0.045399041	0.200162945	-2.491240894	6.19E-05	0.000214528	-2.158137604	0.000221409	0.000591548
peak.4842	chr19	36795552	36795952	401	*	24.39204448	53.96839077	3.603297125	9.803753636	0.61705709	0.063414264	0.253335818				-1.39194319	0.057894972	0.069043459
peak.4843	chr19	36796998	36797398	401	*	132.2799335	127.8198729	9.608792334	23.28391489	0.004758541	0.97768877	0.998540345	-3.35049337	9.77E-06	5.10E-05	-2.522637794	0.000167233	0.00047439
peak.4844	chr19	36838504	36838904	401	*	116.3312891	35.03211331	12.01099042	15.93109966	-1.20131203	0.007155816	0.057763531	-2.937258167	2.27E-05	9.91E-05	-2.82390376	1.66E-05	8.93E-05
peak.4845	chr19	37033957	37034357	401	*	181.0640225	27.45760232	12.01099042	33.08766852	-2.104336007	4.23E-05	0.001932989	-3.530179994	5.21E-07	5.71E-06	-2.490684114	5.48E-05	0.000206655
peak.4846	chr19	37072910	37073310	401	*	29.08282227	128.7666868	12.01099042	8.578284432	1.598981	0.001855924	0.023274797	-1.014478683	0.189357392	0.208741101	-1.740995276	0.029469698	0.037094619
peak.4847	chr19	37174938	37175338	401	*	60.98011121	60.59608788	12.01099042	11.02922284	0.008814104	0.956363728	0.997926674	-2.048358049	0.003417441	0.005771261	-2.42960522	0.000538668	0.001179288
peak.4848	chr19	37177988	37178388	401	*	25.33020004	42.60662429	4.804396167	13.48016125	0.297367689	0.212668058	0.540386517	-2.043112132	0.016187861	0.022363222	-0.991358165	0.1465412	0.163652749
peak.4849	chr19	37211446	37211846	401	*	145.4141113	131.6071284	13.21208946	30.63673011	-0.025642069	0.86823247	0.986054158	-3.115181781	5.01E-06	3.04E-05	-2.307417941	0.000157423	0.000452172
peak.4850	chr19	37375756	37376156	401	*	88.18662236	86.16006246	6.005495209	19.60750727	0.00218896	0.989049126	0.998825384	-3.424424984	2.16E-05	9.52E-05	-2.215020161	0.000658726	0.001385367
peak.4851	chr19	37565819	37566219	401	*	28.14466671	71.01104049	9.608792334	15.93109966	0.853407414	0.026519477	0.138323344	-1.300345858	0.076876773	0.091022692	-0.949809413	0.158323904	0.176050737
peak.4852	chr19	37680730	37681130	401	*	121.9602224	184.6287053	6.005495209	25.7348533	0.226136798	0.28887807	0.644047434	-3.843253951	2.58E-06	1.85E-05	-2.247515776	0.000478798	0.001078175
peak.4853	chr19	37740025	37740425	401	*	314.2821116	118.3517341	24.02198084	26.9603225	-0.80692892	0.031969266	0.158588204	-3.356918707	3.78E-07	4.60E-06	-3.53512583	5.29E-08	2.87E-06
peak.4854	chr19	37881616	37882016	401	*	88.18662236	13.25539422	44.44066455	12.25469205	-2.029082	0.00015411	0.004415002	-0.780024518	0.201570929	0.221094759	-2.831715544	4.96E-05	0.000192417
peak.4855	chr19	38003689	38004089	401	*	125.7128446	21.77671908	7.206594251	30.63673011	-1.894114639	0.000293043	0.006700464	-3.671185467	3.21E-06	2.17E-05	-2.067962911	0.001167355	0.002211026
peak.4856	chr19	38132538	38132938	401	*	43.15515562	55.86201852	13.21208946	18.38203807	0.117287049	0.50948873	0.856315641	-1.472210511	0.031057359	0.040057189	-1.343109991	0.037631521	0.046429051
peak.4857	chr19	38292854	38293254	401	*	33.77360005	62.48971563	12.01099042	6.127346023	0.411315526	0.121865343	0.385143057	-1.269740562	0.063875028	0.076944288	-2.400239713	0.002011419	0.003480513
peak.4858	chr19	38327067	38327467	401	*	80.68137791	103.2027122	12.01099042	18.38203807	0.116144265	0.521838079	0.865531716	-2.429349686	0.000662727	0.00146097	-2.11442013	0.001436829	0.00262533
peak.4859	chr19	38363310	38363710	401	*	106.0115779	29.35123007	96.08792334	18.38203807	-1.249352334	0.007048217	0.057082433	0.038743914	0.948998645	0.952388964	-2.542393227	0.000151984	0.00044067
peak.4860	chr19	38406110	38406510	401	*	40.34068895	70.06422662	3.603297125	12.25469205	0.338801087	0.171036148	0.474098507				-1.774934733	0.010411829	0.014469132
peak.4861	chr19	38730790	38731190	401	*	89.12477792	13.25539422	20.41868371	19.60750727	-2.063216003	0.000112051	0.003600273	-1.861084894	0.003979873	0.006576489	-2.248180106	0.000504602	0.0011222
peak.4862	chr19	40612139	40612539	401	*	60.98011121	60.59608788	13.21208946	18.38203807	0.009572171	0.968303461	0.998372598	-1.79689166	0.054315791	0.066446791	-1.770055148	0.048559168	0.058790018
peak.4863	chr19	40830698	40831098	401	*	118.2076002	45.44706591	4.804396167	12.25469205	-0.717673858	0.047517862	0.206221347	-4.031471495	3.70E-06	2.43E-05	-3.151853667	1.20E-05	7.01E-05
peak.4864	chr19	40873162	40873562	401	*	60.04195565	73.85148211	14.4131885	7.352815227	0.099983655	0.592877986	0.905573459	-1.766845743	0.013725324	0.019319597	-2.9077826	0.000235108	0.000619698
peak.4865	chr19	41279581	41279981	401	*	157.6101336	115.5112925	16.81538659	8.578284432	-0.114354947	0.544207274	0.879883439	-2.876327156	4.36E-05	0.000163203	-4.021045166	1.94E-07	5.83E-06
peak.4866	chr19	41310023	41310423	401	*	30.02097783	115.5112925	7.206594251	7.352815227	1.50802058	0.001888701	0.023535756	-1.759470811	0.026461826	0.034657343	-2.024762336	0.009555687	0.013400586
peak.4867	chr19	41332985	41333385	401	*	90.06293348	71.95785436	7.206594251	17.15656886	-0.074366167	0.671741954	0.941828186	-3.205721111	4.68E-05	0.000172255	-2.4054555	0.000395125	0.000930275
peak.4868	chr19	41524638	41525038	401	*	15.01048891	14.2022081	79.27253676	18.38203807	-0.008203412	0.967865058	0.998372598	2.432804671	0.000272531	0.000708307	0.172289335	0.80921364	0.821678602
peak.4869	chr19	41657384	41657784	401	*	81.61953346	132.5539422	7.206594251	9.803753636	0.281328097	0.217892809	0.547348517	-3.089833062	6.69E-05	0.000228836	-2.991224279	3.59E-05	0.000152438
peak.4870	chr19	41693965	41694365	401	*	89.12477792	197.8840995	2.402198084	11.02922284	0.602058594	0.070947251	0.271527197				-2.951595463	8.95E-05	0.000295972
peak.4871	chr19	41697429	41697829	401	*	42.21700007	121.1921758	10.80989138	11.02922284	0.467373774	0.170756851	0.47372499	-1.50956058	0.154167565	0.172777328	-1.825108702	0.074857826	0.087671489
peak.4872	chr19	41801976	41802376	401	*	75.05244456	48.28750753	18.01648563	23.28391489	-0.190091585	0.354113002	0.721967861	-1.780956594	0.007630282	0.011490418	-1.766192147	0.006112266	0.009004465
peak.4873	chr19	41849929	41850329	401	*	13.1341778	63.4365295	13.21208946	12.25469205	1.74285409	0.000766023	0.013007839	0.159012545	0.830182596	0.840007747	-0.252895602	0.732251468	0.748077352
peak.4874	chr19	41934113	41934513	401	*	60.98011121	71.95785436	25.22307988	17.15656886	0.081624296	0.638113827	0.928046155	-1.049835911	0.104190418	0.120432658	-1.869208565	0.005179618	0.007799971
peak.4875	chr19	41949524	41949924	401	*	67.54720011	138.2348255	8.407693293	8.578284432	0.491986861	0.106818082	0.353898791	-2.603148135	0.001074459	0.0021715	-2.797475909	0.00032443	0.000793877
peak.4876	chr19	41956665	41957065	401	*	28.14466671	8.521324859	92.48462622	12.25469205	-0.823234676	0.043514082	0.194645341	1.793635046	0.006376706	0.00984235	-1.312901374	0.07970812	0.092854293
peak.4877	chr19	41969168	41969568	401	*	27.20651115	51.12794915	9.608792334	9.803753636	0.41815955	0.126140268	0.391604394	-1.259213735	0.083913632	0.098700662	-1.546934898	0.031818465	0.039755896
peak.4878	chr19	42008049	42008449	401	*	128.5273113	20.82990521	9.608792334	18.38203807	-1.375669904	0.008259879	0.063227696	-3.162628999	0.000758222	0.001624856	-2.713532369	0.002019735	0.003492444
peak.4879	chr19	42017289	42017689	401	*	24.39204448	82.37280697	7.206594251	9.803753636	1.22179221	0.008336862	0.063502626	-1.455713659	0.073452862	0.087389707	-1.330354396	0.079996721	0.09315738
peak.4880	chr19	42022180	42022580	401	*	406.2213562	361.6828996	8.407693293	66.17533705	-0.032207199	0.840191479	0.980974862	-5.057353925	2.22E-11	7.81E-09	-2.701216259	6.59E-06	4.73E-05
peak.4881	chr19	42047925	42048325	401	*	20.63942225	75.74510985	6.005495209	14.70563045	1.402825902	0.003537732	0.035575075	-1.474005522	0.075035764	0.089070813	-0.611355659	0.385122545	0.40706567
peak.4882	chr19	42179406	42179806	401	*	158.5482891	85.21324859	19.21758467	23.28391489	-0.336461689	0.180409923	0.489186531	-2.732975638	5.28E-05	0.000189921	-2.782831028	2.26E-05	0.000111283
peak.4883	chr19	42461404	42461804	401	*	53.47486675	74.79829598	6.005495209	9.803753636	0.16501307	0.40927236	0.774917225	-2.737976877	0.000860781	0.001804136	-2.440591045	0.001012457	0.001967288
peak.4884	chr19	42510524	42510924	401	*	166.9916892	54.91520464	19.21758467	34.31313773	-0.88539128	0.030213759	0.151949707	-2.74303943	0.000177084	0.000502914	-2.34620129	0.00072756	0.001502492
peak.4885	chr19	42571331	42571731	401	*	492.5316674	275.5228371	127.3164984	52.6951758	-0.303808233	0.19896209	0.519739436	-1.703244614	0.004268166	0.006987114	-3.261616998	9.34E-08	3.77E-06
peak.4886	chr19	43207140	43207540	401	*	71.29982234	21.77671908	10.80989138	11.02922284	-1.174556741	0.008342944	0.063502626	-2.420119545	0.000484183	0.001126742	-2.656165978	0.000101533	0.000326127
peak.4887	chr19	43516648	43517048	401	*	100.3826446	80.47917922	7.206594251	17.15656886	-0.07123057	0.693122208	0.947286287	-3.34584351	3.09E-05	0.000125055	-2.498648891	0.000312005	0.000770029
peak.4888	chr19	43524462	43524862	401	*	126.6510002	148.6497781	12.01099042	28.1857917	0.074883699	0.695263313	0.948449273	-2.986395829	9.87E-05	0.000313746	-2.249637448	0.001314743	0.002437133
peak.4889	chr19	43889681	43890081	401	*	30.95913338	72.90466824	3.603297125	8.578284432	0.750519145	0.037357891	0.175072822				-1.872929464	0.011393699	0.015669723
peak.4890	chr19	43944553	43944953	401	*	344.3030894	178.947822	30.02747605	53.920645	-0.352931126	0.172327057	0.475932479	-3.165559965	1.89E-06	1.46E-05	-2.746684024	1.57E-05	8.60E-05
peak.4891	chr19	44087365	44087765	401	*	140.7233336	30.29804394	9.608792334	12.25469205	-1.7180648	0.000486958	0.009332894	-3.490796911	1.12E-06	1.01E-05	-3.433870706	4.10E-07	8.77E-06
