peak.id	seqnames	start	end	strand	annot
peak.9134	chr9	22307589	22307989	*	promoter-tss
peak.9135	chr9	22411307	22411707	*	promoter-tss
peak.9136	chr9	22475411	22475811	*	promoter-tss
peak.9137	chr9	22476361	22476761	*	intron
peak.9138	chr9	22512829	22513229	*	intron
peak.9139	chr9	25134719	25135119	*	intron
peak.9140	chr9	25309667	25310067	*	intergenic
peak.9141	chr9	25485375	25485775	*	intron
peak.9142	chr9	25486683	25487083	*	intron
peak.9143	chr9	26747116	26747516	*	intron
peak.9144	chr9	26792742	26793142	*	intron
peak.9145	chr9	26999539	26999939	*	promoter-tss
peak.9146	chr9	27147915	27148315	*	intron
peak.9147	chr9	27155452	27155852	*	promoter-tss
peak.9148	chr9	27174038	27174438	*	intergenic
peak.9149	chr9	27187783	27188183	*	intergenic
peak.9150	chr9	27191560	27191960	*	intergenic
peak.9151	chr9	28614156	28614556	*	intron
peak.9152	chr9	28911712	28912112	*	intron
peak.9153	chr9	29048200	29048600	*	intron
peak.9154	chr9	29106760	29107160	*	intron
peak.9155	chr9	29145349	29145749	*	intron
peak.9156	chr9	29412085	29412485	*	intron
peak.9157	chr9	29442085	29442485	*	intron
peak.9158	chr9	29443670	29444070	*	intron
peak.9159	chr9	29519215	29519615	*	intron
peak.9160	chr9	29637355	29637755	*	intron
peak.9161	chr9	29963026	29963426	*	promoter-tss
peak.9162	chr9	29972604	29973004	*	intergenic
peak.9163	chr9	29973704	29974104	*	intergenic
peak.9164	chr9	30234525	30234925	*	intergenic
peak.9165	chr9	30308293	30308693	*	intergenic
peak.9166	chr9	30908646	30909046	*	intron
peak.9167	chr9	30998324	30998724	*	intergenic
peak.9168	chr9	31189242	31189642	*	intron
peak.9169	chr9	31280316	31280716	*	intergenic
peak.9170	chr9	31282501	31282901	*	intergenic
peak.9171	chr9	31356496	31356896	*	intron
peak.9172	chr9	31601368	31601768	*	intergenic
peak.9173	chr9	32030136	32030536	*	intergenic
peak.9174	chr9	32033859	32034259	*	intergenic
peak.9175	chr9	32206540	32206940	*	intron
peak.9176	chr9	32372559	32372959	*	intron
peak.9177	chr9	32377398	32377798	*	intron
peak.9178	chr9	33671525	33671925	*	intergenic
peak.9179	chr9	34135401	34135801	*	intergenic
peak.9180	chr9	34204703	34205103	*	intergenic
peak.9181	chr9	34949011	34949411	*	intron
peak.9182	chr9	35044527	35044927	*	intergenic
peak.9183	chr9	35133152	35133552	*	intron
peak.9184	chr9	35136569	35136969	*	intron
peak.9185	chr9	35419272	35419672	*	intergenic
peak.9186	chr9	35569980	35570380	*	promoter-tss
peak.9187	chr9	36767562	36767962	*	promoter-tss
peak.9188	chr9	36950646	36951046	*	intron
peak.9189	chr9	37207926	37208326	*	promoter-tss
peak.9190	chr9	37449517	37449917	*	intergenic
peak.9191	chr9	37473682	37474082	*	intergenic
peak.9192	chr9	37527073	37527473	*	promoter-tss
peak.9193	chr9	40335521	40335921	*	intron
peak.9194	chr9	40353541	40353941	*	intron
peak.9195	chr9	40362802	40363202	*	intron
peak.9196	chr9	40376259	40376659	*	intron
peak.9197	chr9	40417859	40418259	*	intron
peak.9198	chr9	40596658	40597058	*	intergenic
peak.9199	chr9	41107722	41108122	*	intron
peak.9200	chr9	41207319	41207719	*	intron
peak.9201	chr9	41228401	41228801	*	intergenic
peak.9202	chr9	41395462	41395862	*	intron
peak.9203	chr9	41496566	41496966	*	intron
peak.9204	chr9	41897879	41898279	*	intergenic
peak.9205	chr9	41944274	41944674	*	intergenic
peak.9206	chr9	41969977	41970377	*	intron
peak.9207	chr9	41974454	41974854	*	intron
peak.9208	chr9	42731756	42732156	*	intron
peak.9209	chr9	43035241	43035641	*	intron
peak.9210	chr9	43070165	43070565	*	intron
peak.9211	chr9	43384373	43384773	*	intergenic
peak.9212	chr9	43607498	43607898	*	intergenic
peak.9213	chr9	43734451	43734851	*	intergenic
peak.9214	chr9	43749126	43749526	*	intron
peak.9215	chr9	43758144	43758544	*	intron
peak.9216	chr9	44076662	44077062	*	intron
peak.9217	chr9	44078951	44079351	*	intron
peak.9218	chr9	44091403	44091803	*	intron
peak.9219	chr9	44254783	44255183	*	intron
peak.9220	chr9	44291307	44291707	*	intergenic
peak.9221	chr9	44457411	44457811	*	intergenic
peak.9222	chr9	44483585	44483985	*	intergenic
peak.9223	chr9	44499808	44500208	*	intron
peak.9224	chr9	44502034	44502434	*	intron
peak.9225	chr9	44605855	44606255	*	intron
peak.9226	chr9	44660733	44661133	*	intergenic
peak.9227	chr9	44849279	44849679	*	exon
peak.9228	chr9	44873034	44873434	*	intron
peak.9229	chr9	44942330	44942730	*	intron
peak.9230	chr9	45425563	45425963	*	intron
peak.9231	chr9	45434195	45434595	*	intron
peak.9232	chr9	45437652	45438052	*	intron
peak.9233	chr9	45440883	45441283	*	intron
peak.9234	chr9	45455389	45455789	*	intron
peak.9235	chr9	45477509	45477909	*	intron
peak.9236	chr9	45502179	45502579	*	intron
peak.9237	chr9	45546116	45546516	*	intron
peak.9238	chr9	45580373	45580773	*	intron
peak.9239	chr9	45610398	45610798	*	intron
peak.9240	chr9	45629276	45629676	*	intron
peak.9241	chr9	45632504	45632904	*	intron
peak.9242	chr9	45634951	45635351	*	intron
peak.9243	chr9	45638624	45639024	*	intron
peak.9244	chr9	45671639	45672039	*	intron
peak.9245	chr9	45682377	45682777	*	intron
peak.9246	chr9	45693271	45693671	*	intron
peak.9247	chr9	45804982	45805382	*	intron
peak.9248	chr9	45838360	45838760	*	promoter-tss
peak.9249	chr9	45985157	45985557	*	promoter-tss
peak.9250	chr9	46050185	46050585	*	intron
peak.9251	chr9	46070422	46070822	*	intron
peak.9252	chr9	46300934	46301334	*	intergenic
peak.9253	chr9	46832436	46832836	*	intergenic
peak.9254	chr9	47111213	47111613	*	intergenic
peak.9255	chr9	47155769	47156169	*	intergenic
peak.9256	chr9	47157837	47158237	*	intergenic
peak.9257	chr9	47167621	47168021	*	intergenic
peak.9258	chr9	47223563	47223963	*	intergenic
peak.9259	chr9	47336315	47336715	*	intergenic
peak.9260	chr9	47384990	47385390	*	intergenic
peak.9261	chr9	47401820	47402220	*	intergenic
peak.9262	chr9	47474804	47475204	*	intergenic
peak.9263	chr9	47716031	47716431	*	intron
peak.9264	chr9	47776856	47777256	*	intron
peak.9265	chr9	47779130	47779530	*	intron
peak.9266	chr9	47786159	47786559	*	intron
peak.9267	chr9	47805620	47806020	*	intron
peak.9268	chr9	47936141	47936541	*	intergenic
peak.9269	chr9	48106432	48106832	*	intergenic
peak.9270	chr9	48140938	48141338	*	intergenic
peak.9271	chr9	48146707	48147107	*	intergenic
peak.9272	chr9	48161767	48162167	*	intergenic
peak.9273	chr9	48208440	48208840	*	intergenic
peak.9274	chr9	48220142	48220542	*	intergenic
peak.9275	chr9	48245580	48245980	*	intergenic
peak.9276	chr9	48247918	48248318	*	intergenic
peak.9277	chr9	48283946	48284346	*	intergenic
peak.9278	chr9	48492090	48492490	*	intron
peak.9279	chr9	48895855	48896255	*	intergenic
peak.9280	chr9	48915998	48916398	*	intergenic
peak.9281	chr9	48930853	48931253	*	intergenic
peak.9282	chr9	49025120	49025520	*	intron
peak.9283	chr9	49250492	49250892	*	intron
peak.9284	chr9	49527964	49528364	*	intron
peak.9285	chr9	49631898	49632298	*	intron
peak.9286	chr9	49720617	49721017	*	intron
peak.9287	chr9	49765031	49765431	*	intron
peak.9288	chr9	49868070	49868470	*	intergenic
peak.9289	chr9	49901123	49901523	*	intergenic
peak.9290	chr9	49935801	49936201	*	intergenic
peak.9291	chr9	49954590	49954990	*	intergenic
peak.9292	chr9	50451886	50452286	*	intergenic
peak.9293	chr9	50529511	50529911	*	intergenic
peak.9294	chr9	50540003	50540403	*	exon
peak.9295	chr9	50579706	50580106	*	intron
peak.9296	chr9	50603635	50604035	*	promoter-tss
peak.9297	chr9	50695149	50695549	*	intron
peak.9298	chr9	50702552	50702952	*	intron
peak.9299	chr9	50708457	50708857	*	intron
peak.9300	chr9	50711296	50711696	*	intron
peak.9301	chr9	50738948	50739348	*	tts
peak.9302	chr9	52475333	52475733	*	intergenic
peak.9303	chr9	52495173	52495573	*	intergenic
peak.9304	chr9	53248008	53248408	*	promoter-tss
peak.9305	chr9	53450951	53451351	*	intron
peak.9306	chr9	53539864	53540264	*	intron
peak.9307	chr9	53609504	53609904	*	intron
peak.9308	chr9	54484014	54484414	*	intron
peak.9309	chr9	54488920	54489320	*	intron
peak.9310	chr9	54500677	54501077	*	intron
peak.9311	chr9	54531430	54531830	*	intergenic
peak.9312	chr9	54707262	54707662	*	promoter-tss
peak.9313	chr9	54816668	54817068	*	intergenic
peak.9314	chr9	54845528	54845928	*	intergenic
peak.9315	chr9	54984106	54984506	*	intron
peak.9316	chr9	55341068	55341468	*	intron
peak.9317	chr9	55433912	55434312	*	intron
peak.9318	chr9	55575664	55576064	*	intron
peak.9319	chr9	55598046	55598446	*	intron
peak.9320	chr9	55677085	55677485	*	intron
peak.9321	chr9	55695195	55695595	*	intron
peak.9322	chr9	55882671	55883071	*	intron
peak.9323	chr9	56418438	56418838	*	promoter-tss
peak.9324	chr9	56461000	56461400	*	intron
peak.9325	chr9	56527958	56528358	*	intergenic
peak.9326	chr9	56532016	56532416	*	intergenic
peak.9327	chr9	56830336	56830736	*	intergenic
peak.9328	chr9	56919444	56919844	*	intron
peak.9329	chr9	57073423	57073823	*	intron
peak.9330	chr9	57076031	57076431	*	promoter-tss
peak.9331	chr9	57147949	57148349	*	intergenic
peak.9332	chr9	57158165	57158565	*	promoter-tss
peak.9333	chr9	57279674	57280074	*	intergenic
peak.9334	chr9	57448331	57448731	*	intron
peak.9335	chr9	57458042	57458442	*	intron
peak.9336	chr9	57465725	57466125	*	intron
peak.9337	chr9	57487179	57487579	*	intergenic
peak.9338	chr9	57499731	57500131	*	intergenic
peak.9339	chr9	57514372	57514772	*	intergenic
peak.9340	chr9	57605492	57605892	*	intron
peak.9341	chr9	57718491	57718891	*	intron
peak.9342	chr9	57772468	57772868	*	intergenic
peak.9343	chr9	57774137	57774537	*	intergenic
peak.9344	chr9	57777603	57778003	*	intergenic
peak.9345	chr9	57817434	57817834	*	intron
peak.9346	chr9	57825669	57826069	*	intron
peak.9347	chr9	57827049	57827449	*	intron
peak.9348	chr9	57828585	57828985	*	intron
peak.9349	chr9	57945776	57946176	*	intron
peak.9350	chr9	58144691	58145091	*	intron
peak.9351	chr9	58146289	58146689	*	intron
peak.9352	chr9	58175746	58176146	*	intergenic
peak.9353	chr9	58303838	58304238	*	intron
peak.9354	chr9	58322798	58323198	*	intergenic
peak.9355	chr9	58544742	58545142	*	intergenic
peak.9356	chr9	58556033	58556433	*	intergenic
peak.9357	chr9	58721010	58721410	*	intron
peak.9358	chr9	58748724	58749124	*	intergenic
peak.9359	chr9	58811211	58811611	*	intergenic
peak.9360	chr9	59013222	59013622	*	intron
peak.9361	chr9	59274861	59275261	*	intergenic
peak.9362	chr9	59352600	59353000	*	intron
peak.9363	chr9	59461761	59462161	*	intron
peak.9364	chr9	59546952	59547352	*	intron
peak.9365	chr9	59564297	59564697	*	intron
peak.9366	chr9	59656795	59657195	*	intron
peak.9367	chr9	59660367	59660767	*	intron
peak.9368	chr9	59681774	59682174	*	intergenic
peak.9369	chr9	59750463	59750863	*	promoter-tss
peak.9370	chr9	59810899	59811299	*	intron
peak.9371	chr9	59942008	59942408	*	tts
peak.9372	chr9	59949951	59950351	*	promoter-tss
peak.9373	chr9	59950987	59951387	*	promoter-tss
peak.9374	chr9	59952739	59953139	*	intron
peak.9375	chr9	60094223	60094623	*	intron
peak.9376	chr9	60195113	60195513	*	intron
peak.9377	chr9	60202345	60202745	*	intron
peak.9378	chr9	60602932	60603332	*	intron
peak.9379	chr9	60687770	60688170	*	promoter-tss
peak.9380	chr9	61015402	61015802	*	intergenic
peak.9381	chr9	61144947	61145347	*	non-coding
peak.9382	chr9	61151873	61152273	*	intergenic
peak.9383	chr9	61164938	61165338	*	intergenic
peak.9384	chr9	61186916	61187316	*	intergenic
peak.9385	chr9	61370275	61370675	*	intergenic
peak.9386	chr9	61403984	61404384	*	intron
peak.9387	chr9	61468365	61468765	*	intergenic
peak.9388	chr9	61489399	61489799	*	intergenic
peak.9389	chr9	61491382	61491782	*	intergenic
peak.9390	chr9	61914460	61914860	*	promoter-tss
peak.9391	chr9	62122673	62123073	*	promoter-tss
peak.9392	chr9	62181109	62181509	*	intergenic
peak.9393	chr9	62366641	62367041	*	intron
peak.9394	chr9	62525846	62526246	*	intron
peak.9395	chr9	62527760	62528160	*	intron
peak.9396	chr9	62534665	62535065	*	intron
peak.9397	chr9	62739079	62739479	*	intron
peak.9398	chr9	63058354	63058754	*	intergenic
peak.9399	chr9	63072673	63073073	*	intergenic
peak.9400	chr9	63075247	63075647	*	intergenic
peak.9401	chr9	63092223	63092623	*	intergenic
peak.9402	chr9	63101030	63101430	*	intergenic
peak.9403	chr9	63135809	63136209	*	intergenic
peak.9404	chr9	63413144	63413544	*	intergenic
peak.9405	chr9	63613446	63613846	*	intron
peak.9406	chr9	63615998	63616398	*	intron
peak.9407	chr9	64173014	64173414	*	promoter-tss
peak.9408	chr9	64178996	64179396	*	promoter-tss
peak.9409	chr9	64309538	64309938	*	intron
peak.9410	chr9	64583920	64584320	*	intron
peak.9411	chr9	64605663	64606063	*	intron
peak.9412	chr9	64703368	64703768	*	intron
peak.9413	chr9	64934455	64934855	*	intron
peak.9414	chr9	64946755	64947155	*	intron
peak.9415	chr9	64951499	64951899	*	promoter-tss
peak.9416	chr9	65061418	65061818	*	intron
peak.9417	chr9	65199989	65200389	*	intergenic
peak.9418	chr9	65201667	65202067	*	intergenic
peak.9419	chr9	65360771	65361171	*	promoter-tss
peak.9420	chr9	65363634	65364034	*	intron
peak.9421	chr9	65570595	65570995	*	intron
peak.9422	chr9	65732971	65733371	*	intron
peak.9423	chr9	65910076	65910476	*	intron
peak.9424	chr9	65994302	65994702	*	intron
peak.9425	chr9	66029371	66029771	*	intron
peak.9426	chr9	66126396	66126796	*	promoter-tss
peak.9427	chr9	66542002	66542402	*	intron
peak.9428	chr9	66586646	66587046	*	intron
peak.9429	chr9	66806995	66807395	*	intergenic
peak.9430	chr9	66886406	66886806	*	intron
peak.9431	chr9	66945789	66946189	*	promoter-tss
peak.9432	chr9	67187142	67187542	*	intergenic
peak.9433	chr9	67217983	67218383	*	3' utr
peak.9434	chr9	67344279	67344679	*	intron
peak.9435	chr9	67416083	67416483	*	intron
peak.9436	chr9	67587171	67587571	*	intergenic
peak.9437	chr9	67625591	67625991	*	intergenic
peak.9438	chr9	67778417	67778817	*	intergenic
peak.9439	chr9	67807078	67807478	*	intergenic
peak.9440	chr9	69071458	69071858	*	intron
peak.9441	chr9	69104321	69104721	*	intron
peak.9442	chr9	69291006	69291406	*	intron
peak.9443	chr9	69303438	69303838	*	intron
peak.9444	chr9	69318012	69318412	*	intron
peak.9445	chr9	69328394	69328794	*	intron
peak.9446	chr9	69344293	69344693	*	intron
peak.9447	chr9	69396025	69396425	*	intergenic
peak.9448	chr9	69419747	69420147	*	intron
peak.9449	chr9	69507065	69507465	*	intergenic
peak.9450	chr9	69511882	69512282	*	intergenic
peak.9451	chr9	69592785	69593185	*	intergenic
peak.9452	chr9	69978487	69978887	*	intergenic
peak.9453	chr9	69985884	69986284	*	intergenic
peak.9454	chr9	69989166	69989566	*	promoter-tss
peak.9455	chr9	71616232	71616632	*	intergenic
peak.9456	chr9	71620253	71620653	*	intergenic
peak.9457	chr9	71696171	71696571	*	intron
peak.9458	chr9	71845102	71845502	*	3' utr
peak.9459	chr9	72038113	72038513	*	intron
peak.9460	chr9	72218860	72219260	*	intergenic
peak.9461	chr9	72409801	72410201	*	intergenic
peak.9462	chr9	72426768	72427168	*	intergenic
peak.9463	chr9	72427855	72428255	*	intergenic
peak.9464	chr9	72438230	72438630	*	promoter-tss
peak.9465	chr9	72661506	72661906	*	promoter-tss
peak.9466	chr9	72796147	72796547	*	intergenic
peak.9467	chr9	72806137	72806537	*	promoter-tss
peak.9468	chr9	73008314	73008714	*	intron
peak.9469	chr9	73048931	73049331	*	intron
peak.9470	chr9	73106590	73106990	*	intergenic
peak.9471	chr9	73129814	73130214	*	intergenic
peak.9472	chr9	73223875	73224275	*	intergenic
peak.9473	chr9	74258347	74258747	*	intron
peak.9474	chr9	74444797	74445197	*	intergenic
peak.9475	chr9	74811449	74811849	*	intergenic
peak.9476	chr9	74904820	74905220	*	intergenic
peak.9477	chr9	74974972	74975372	*	promoter-tss
peak.9478	chr9	75033183	75033583	*	tts
peak.9479	chr9	75242439	75242839	*	intron
peak.9480	chr9	75287854	75288254	*	exon
peak.9481	chr9	75306086	75306486	*	promoter-tss
peak.9482	chr9	75308589	75308989	*	intron
peak.9483	chr9	75319204	75319604	*	intron
peak.9484	chr9	75393515	75393915	*	intron
peak.9485	chr9	75410879	75411279	*	intron
peak.9486	chr9	75430575	75430975	*	intergenic
peak.9487	chr9	75435933	75436333	*	intergenic
peak.9488	chr9	75485838	75486238	*	intergenic
peak.9489	chr9	75531883	75532283	*	intron
peak.9490	chr9	75551213	75551613	*	intron
peak.9491	chr9	75663324	75663724	*	intron
peak.9492	chr9	77535377	77535777	*	intron
peak.9493	chr9	77574985	77575385	*	intergenic
peak.9494	chr9	77593609	77594009	*	intergenic
peak.9495	chr9	77596398	77596798	*	intergenic
peak.9496	chr9	77818846	77819246	*	intergenic
peak.9497	chr9	78109706	78110106	*	promoter-tss
peak.9498	chr9	78126054	78126454	*	intron
peak.9499	chr9	78481744	78482144	*	promoter-tss
peak.9500	chr9	79943351	79943751	*	intron
peak.9501	chr9	80465288	80465688	*	promoter-tss
peak.9502	chr9	80600633	80601033	*	intergenic
peak.9503	chr9	82980130	82980530	*	intergenic
peak.9504	chr9	83393045	83393445	*	tts
peak.9505	chr9	83427925	83428325	*	intron
peak.9506	chr9	83429817	83430217	*	intron
peak.9507	chr9	83434513	83434913	*	intron
peak.9508	chr9	83447701	83448101	*	intron
peak.9509	chr9	83499918	83500318	*	intergenic
peak.9510	chr9	83576623	83577023	*	intron
peak.9511	chr9	83587151	83587551	*	intron
peak.9512	chr9	83610915	83611315	*	intergenic
peak.9513	chr9	83613840	83614240	*	intergenic
peak.9514	chr9	83620649	83621049	*	intergenic
peak.9515	chr9	83623568	83623968	*	intergenic
peak.9516	chr9	83648292	83648692	*	intergenic
peak.9517	chr9	83761318	83761718	*	intergenic
peak.9518	chr9	83785522	83785922	*	intron
peak.9519	chr9	83830737	83831137	*	intergenic
peak.9520	chr9	83910931	83911331	*	intergenic
peak.9521	chr9	85589544	85589944	*	intergenic
peak.9522	chr9	85801257	85801657	*	intergenic
peak.9523	chr9	85998630	85999030	*	intergenic
peak.9524	chr9	86030728	86031128	*	intergenic
peak.9525	chr9	86106397	86106797	*	intergenic
peak.9526	chr9	86323153	86323553	*	intron
peak.9527	chr9	86668646	86669046	*	intron
peak.9528	chr9	86701193	86701593	*	tts
peak.9529	chr9	86829091	86829491	*	intron
peak.9530	chr9	87214714	87215114	*	intron
peak.9531	chr9	87255379	87255779	*	promoter-tss
peak.9532	chr9	88298712	88299112	*	intergenic
peak.9533	chr9	88329176	88329576	*	intron
peak.9534	chr9	89288047	89288447	*	intergenic
peak.9535	chr9	92554433	92554833	*	intron
peak.9536	chr9	94702274	94702674	*	intron
peak.9537	chr9	94911680	94912080	*	intron
peak.9538	chr9	95504270	95504670	*	intron
peak.9539	chr9	95582574	95582974	*	intergenic
peak.9540	chr9	95603412	95603812	*	intergenic
peak.9541	chr9	96291030	96291430	*	intron
peak.9542	chr9	96383668	96384068	*	intergenic
peak.9543	chr9	96388954	96389354	*	intergenic
peak.9544	chr9	96441953	96442353	*	intergenic
peak.9545	chr9	96598928	96599328	*	intron
peak.9546	chr9	96612601	96613001	*	intron
peak.9547	chr9	96622196	96622596	*	intron
peak.9548	chr9	96627580	96627980	*	intron
peak.9549	chr9	96632791	96633191	*	intergenic
peak.9550	chr9	96705582	96705982	*	intron
peak.9551	chr9	96731980	96732380	*	promoter-tss
peak.9552	chr9	96962757	96963157	*	intron
peak.9553	chr9	97170872	97171272	*	intergenic
peak.9554	chr9	99238358	99238758	*	intergenic
peak.9555	chr9	100019606	100020006	*	intergenic
peak.9556	chr9	100046346	100046746	*	intergenic
peak.9557	chr9	100095357	100095757	*	intergenic
peak.9558	chr9	100582966	100583366	*	intergenic
peak.9559	chr9	100616869	100617269	*	intergenic
peak.9560	chr9	100963701	100964101	*	intergenic
peak.9561	chr9	101265716	101266116	*	intergenic
peak.9562	chr9	101613647	101614047	*	intergenic
peak.9563	chr9	101695913	101696313	*	intergenic
peak.9564	chr9	102718870	102719270	*	intron
peak.9565	chr9	102726152	102726552	*	intron
peak.9566	chr9	102840604	102841004	*	intron
peak.9567	chr9	102894979	102895379	*	intron
peak.9568	chr9	102990261	102990661	*	intergenic
peak.9569	chr9	103074525	103074925	*	intron
peak.9570	chr9	103090602	103091002	*	intergenic
peak.9571	chr9	103547260	103547660	*	intron
